grantee_clean,grantee_jcn,granter_ministry,granter_jcn,grant_date,grant_month,grant_year,amount,amount_est,competitive_bid,num_bidders,govt_reemployees,grant_name,grantee,grantee_detail,grant_type,description,contract_reason,npo_type,admin_division,filename
音楽産業・文化振興財団,NA,METI,NA,2012-07-09,2012 Jul,2012,52499364,52499364,Negotiated,3,0,経済産業本省　千代田区霞が関１－３－１　支出負担行為担当官　経済産業省大臣官房会計課長　松永　明,NA,"財団法人音楽産業・文化振興財団
東京都港区虎ノ門２－２－５　共同通信会館９Ｆ",Goods and Services,平成２４年度コンテンツ産業強化対策支援事業（音楽に係る国際展開促進事業）,NA,特財,国所管,h24_youshiki2-4
食の安全・安心財団,4010405000094,MAFF,NA,2011-08-08,2011 Aug,2011,11000000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,財団法人食の安全・安心財団,財団法人食の安全・安心財団,Subsidy,食品産業品質管理・信頼性向上支援事業,NA,特財,国所管,h23_youshiki1
食の安全・安心財団,4010405000094,MAFF,NA,2011-08-15,2011 Aug,2011,13272000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,財団法人食の安全・安心財団,財団法人食の安全・安心財団,Subsidy,６次産業総合推進事業,NA,特財,国所管,h23_youshiki1
食の安全・安心財団,4010405000094,MAFF,NA,2012-08-06,2012 Aug,2012,11367000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食の安全・安心財団,財団法人食の安全・安心財団,Subsidy,６次産業化総合推進事業,NA,特財,国所管,h24_youshiki1
食の安全・安心財団,4010405000094,MAFF,NA,2013-08-09,2013 Aug,2013,8453000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食の安全・安心財団,公益財団法人食の安全・安心財団,Subsidy,６次産業化推進支援事業,NA,公財,国所管,h25_youshiki1
食の安全・安心財団,4010405000094,MAFF,NA,2014-05-01,2014 May,2014,7456000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食の安全・安心財団,公益財団法人食の安全・安心財団,Subsidy,６次産業化サポート事業,NA,公財,国所管,h26_youshiki1
食の安全・安心財団,4010405000094,MAFF,NA,2015-05-19,2015 May,2015,7456000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,"公益財団法人食の安全・安心財団
",NA,Subsidy,農山漁村６次産業化対策事業／農山漁村の所得増大対策／６次産業化サポート事業／国産食材利活用情報提供支援事業,NA,公財,国認定,h27_youshiki1
食の安全・安心財団,4010405000094,MAFF,NA,2016-05-25,2016 May,2016,7456000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食の安全・安心財団,公益財団法人食の安全・安心財団,Subsidy,農山漁村６次産業化対策事業／農山漁村の所得増大対策／６次産業化サポート事業／国産食材利活用情報提供支援事業,NA,-99,国認定,h28_youshiki1
食の安全・安心財団,4010405000094,MAFF,NA,2017-06-08,2017 Jun,2017,7891000,NA,-99,NA,NA,農林水産物・食品輸出促進対策事業費補助金,公益財団法人食の安全・安心財団,公益財団法人食の安全・安心財団,Subsidy,農林水産物・食品輸出対策事業／農林水産物・食品の輸出対策／日本発食品安全管理規格策定推進事業／日本発の食品安全管理規格、ガイドラインの策定等の推進,NA,-99,国認定,h29_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2012-03-09,2012 Mar,2012,8643638000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,財団法人食品流通構造改善促進機構,財団法人食品流通構造改善促進機構,Subsidy,農山漁村６次産業化対策事業,NA,特財,国所管,h23_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2013-03-01,2013 Mar,2013,4715500000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食品流通構造改善促進機構,財団法人食品流通構造改善促進機構,Subsidy,食品流通構造改善緊急対策事業等資金造成費,NA,特財,国所管,h24_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2013-03-15,2013 Mar,2013,1000000000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食品流通構造改善促進機構,財団法人食品流通構造改善促進機構,Subsidy,地域還元型再生可能エネルギーモデル早期確立事業,NA,特財,国所管,h24_youshiki1
食品流通構造改善促進機構,6010005019129,METI,NA,2016-04-01,2016 Apr,2016,41708000,NA,-99,NA,NA,消費税軽減税率対策費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,平成２７年度消費税軽減税率対策費補助金（消費税軽減税率対策窓口相談事業）,NA,-99,国認定,h28_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2016-05-30,2016 May,2016,17366000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,農山漁村６次産業化対策事業／農山漁村の所得増大対策／６次産業化サポート事業／６次産業化促進技術対策事業,NA,-99,国認定,h28_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2016-06-20,2016 Jun,2016,13500000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,農山漁村６次産業化対策事業／農山漁村の所得増大対策／６次産業化サポート事業／地場食材活用栄養改善推進事業,NA,-99,国認定,h28_youshiki1
食品流通構造改善促進機構,6010005019129,METI,NA,2017-04-14,2017 Apr,2017,14500000,NA,-99,NA,NA,消費税軽減税率対策費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,平成２９年度消費税軽減税率対策費補助金（消費税軽減税率対策窓口相談等事業）,NA,-99,国認定,h29_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2017-05-17,2017 May,2017,13500000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,農山漁村６次産業化対策事業／農山漁村の所得増大対策／６次産業化サポート事業／スマイルケア食普及対策事業,NA,-99,国認定,h29_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2017-05-17,2017 May,2017,20390000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,農山漁村６次産業化対策事業／農山漁村の所得増大対策／６次産業化サポート事業／外食・中食等における国産食材活用促進事業,NA,-99,国認定,h29_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2017-05-24,2017 May,2017,70000000,NA,-99,NA,NA,国産農産物消費拡大対策事業費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,食のサービス産業イノベーション推進対策事業／サービス産業イノベーション推進事業,NA,-99,国認定,h29_youshiki1
食品流通構造改善促進機構,6010005019129,MAFF,NA,2017-05-26,2017 May,2017,10000000,NA,-99,NA,NA,国産農産物消費拡大対策事業費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,食のサービス産業イノベーション推進対策事業／健康な食生活を支える地域・産業づくり推進事業／食産業における機能性農産物活用促進事業,NA,-99,国認定,h29_youshiki1
食品流通構造改善促進機構,6010005019129,METI,NA,2018-04-27,2018 Apr,2018,14500000,NA,-99,NA,NA,消費税軽減税率対策費補助金,公益財団法人食品流通構造改善促進機構,公益財団法人食品流通構造改善促進機構,Subsidy,平成３０年度消費税軽減税率対策費補助金（消費税軽減税率対策窓口相談等事業）（食品流通構造改善促進機構）,NA,-99,国認定,h30_youshiki1
食品環境検査協会,NA,METI,NA,2011-06-22,2011 Jun,2011,71000000,NA,-99,NA,NA,貿易円滑化事業費補助金,財団法人食品環境検査協会,財団法人食品環境検査協会,Subsidy,貿易円滑化事業費補助金（輸出品放射線量検査事業）,NA,特財,国所管,h23_youshiki1
食品環境検査協会,NA,MHLW,NA,2011-07-05,2011 Jul,2011,6219990,6783512,Competitive,4,NA,"支出負担行為担当官
大阪検疫所総務課長　大庭　昭二郎
大阪市港区築港4丁目10番3号",財団法人食品環境検査協会,"財団法人食品環境検査協会神戸事業所外3者
神戸市中央区港島3丁目2番1号",Goods and Services,食品衛生法第28条第4項の規定に基づく収去食品等（農産食品及び畜水産食品の残留農薬）の検査業務委託,NA,特財,国所管,h23_youshiki2-3
食品環境検査協会,NA,MHLW,NA,2011-07-21,2011 Jul,2011,895200,1428940,Competitive,6,NA,"支出負担行為担当官
福岡検疫所総務課長
渡邊克彦

福岡検疫所
福岡市博多区沖浜町8-1",財団法人食品環境検査協会,"財団法人食品環境検査協会福岡事業所
（福岡市博多区石城町15番24号）
",Goods and Services,"食品衛生法第28条第4項の規定に基づく収去食品等の検査業務委託（食品添加物及び器具容器包装の成分規格）
食品添加物（L-ｸﾞﾙﾀﾐﾝ酸ﾅﾄﾘｳﾑ、L-ﾘｼﾝ塩酸塩、D-ｷｼﾛｰｽ、ｹｲｿｳ土）、合成樹脂製器具、合成樹脂製容器包装",NA,特財,国所管,h23_youshiki2-3
食品環境検査協会,NA,MHLW,NA,2011-08-22,2011 Aug,2011,1437660,"予定調達総額1,437,660",Negotiated,0,0,"支出負担行為担当官
名古屋検疫所総務課長
末續　正浩
名古屋市港区築地町１１－１",財団法人食品環境検査協会,"財団法人食品環境検査協会清水事業所
　静岡県静岡市清水区日の出町１番３９",Goods and Services,農産食品及び畜水産食品の残留農薬に関する検査の委託　　　　　　    19検査項目　　　　　　　　（DCIP 3検体他54検体),NA,公財,国所管,h23_youshiki2-4
食品環境検査協会,NA,MHLW,NA,2011-09-13,2011 Sep,2011,1834560,1899765,Competitive,3,NA,"支出負担行為担当官
神戸検疫所総務課長
相川　清
神戸検疫所
神戸市兵庫区遠矢浜町1-1",財団法人食品環境検査協会,"財団法人
食品環境検査協会神戸事業所
神戸市中央区港島3-2-1",Goods and Services,食品衛生法第２８条第４項の規定に基づく収去食品等の検査業務（農産食品に係る残留農薬の検査）の委託（単価契約）,NA,特財,国所管,h23_youshiki2-3
食品環境検査協会,NA,MHLW,NA,2011-09-13,2011 Sep,2011,119070,122535,Competitive,3,NA,"支出負担行為担当官
神戸検疫所総務課長
相川　清
神戸検疫所
神戸市兵庫区遠矢浜町1-1",財団法人食品環境検査協会,"財団法人
食品環境検査協会神戸事業所
神戸市中央区港島3-2-1",Goods and Services,食品衛生法第２８条第４項の規定に基づく収去食品等の検査業務（畜水産食品に係る抗菌性物質等の検査）の委託（単価契約）,NA,特財,国所管,h23_youshiki2-3
食品環境検査協会,NA,MHLW,NA,2011-09-13,2011 Sep,2011,2414895,4276228,Competitive,3,NA,"支出負担行為担当官
神戸検疫所総務課長
相川　清
神戸検疫所
神戸市兵庫区遠矢浜町1-1",財団法人食品環境検査協会,"財団法人
食品環境検査協会神戸事業所
神戸市中央区港島3-2-1",Goods and Services,食品衛生法第２８条第４項の規定に基づく収去食品等の検査業務（添加物の成分規格の検査）の委託（単価契約）,NA,特財,国所管,h23_youshiki2-3
食品環境検査協会,NA,METI,NA,2011-12-01,2011 Dec,2011,116000000,NA,-99,NA,NA,貿易円滑化事業費補助金,財団法人食品環境検査協会,財団法人食品環境検査協会,Subsidy,貿易円滑化事業費補助金（輸出品放射線量検査事業）,NA,特財,国所管,h23_youshiki1
食品環境検査協会,NA,MAFF,NA,2011-12-27,2011 Dec,2011,7103000,NA,-99,NA,NA,農山漁村６次産業化対策事業費補助金,財団法人食品環境検査協会,財団法人食品環境検査協会,Subsidy,輸出農産物等放射能検査対応事業,NA,特財,国所管,h23_youshiki1
食品環境検査協会,NA,MHLW,NA,2012-07-26,2012 Jul,2012,1952002,1952002,Negotiated,6,0,"支出負担行為担当官
東京検疫所総務課長 　扇　勝則
東京都江東区青海2-7-11",NA,"財団法人　食品環境検査協会
東京都江東区新木場2-10-4",Goods and Services,食品衛生法第28条第4項の規定に基づく収去食品等の試験委託（食品添加物の成分検査）の検査１７項目,NA,特財,国所管,h24_youshiki2-4
食品環境検査協会,NA,MHLW,NA,2012-12-13,2012 Dec,2012,1335600,1387260,Competitive,11,NA,"支出負担行為担当官
名古屋検疫所総務課長　末續正浩
名古屋検疫所
名古屋市港区築地町11番地1",NA,"財団法人食品環境検査協会　
静岡県静岡市清水区日の出町1-39",Goods and Services,登録検査機関への検査委託（単価契約）　　　,NA,特財,国所管,h24_youshiki2-3
食品環境検査協会,NA,MAFF,NA,2012-12-20,2012 Dec,2012,4100000,NA,-99,NA,NA,食の安全・消費者の信頼確保対策事業費補助金,一般財団法人食品環境検査協会,財団法人食品環境検査協会,Subsidy,"食品安全確保調査・試験事業費
　生産資材安全確保推進事業費
　　生産資材安全確保強化緊急対策事業費
　　　飼料中の有害物質等分析法開発事業",NA,特財,国所管,h24_youshiki1
